date,selected_etf_count,selected_total_trading_value,kospi_trading_value,ratio
20150922,62,490711574850.0,4534814882106.0,0.10820983603681526
20150923,66,642390624625.0,5433915651019.0,0.11821873320844337
20150924,66,453370869650.0,5080728317365.0,0.08923344082391914
20150925,66,525808981370.0,4311736827847.0,0.12194830119827946
20150930,66,612218047405.0,5655560201052.0,0.10825064638002091
20151001,66,756162609910.0,5229855834979.0,0.14458574648512013
20151002,66,558016197540.0,5277113039363.0,0.10574270313666771
20151005,66,658249236105.0,4651117839013.0,0.14152495354636835
20151006,66,605960347955.0,5633449531357.0,0.10756470694946205
20151007,67,879105087465.0,6195452768936.0,0.14189521254569687
20151008,67,921173762320.0,6259807949382.0,0.14715687282561807
20151012,67,825921413280.0,6219312327429.0,0.13279947521487917
20151013,67,555102808795.0,5193984856704.0,0.1068741677362643
20151014,67,518476460050.0,5031596974671.0,0.10304411554820556
20151015,67,746993456070.0,4655277804270.0,0.16046162817282975
20151016,67,556368014400.0,5350547857339.0,0.10398337314876382
20151019,67,499854570045.0,4283441300644.0,0.11669462354248876
20151020,67,380911927475.0,4787760271485.0,0.07955952384325503
20151021,67,745644219675.0,5438630631436.0,0.13710146362304482
20151022,67,591593541355.0,5951986057578.0,0.09939430899737911
20151023,67,715740918725.0,5384800639162.0,0.1329187404858847
20151026,67,428527686830.0,4343327574909.0,0.09866345087705672
20151027,67,398137106360.0,4095908956983.0,0.09720360255596679
20151028,67,493591250010.0,5094460044093.0,0.09688784399876028
20151029,67,832385493500.0,6261445043644.0,0.13293824152380854
20151030,67,628494294090.0,6187956332870.0,0.10156734473892154
20151102,67,386874918195.0,4771552982997.0,0.0810794555930939
20151103,67,580494520725.0,5797181612223.0,0.10013392016235322
20151104,67,642327125120.0,4953164247290.0,0.1296801585918402
20151105,67,462435681870.0,4024587825022.0,0.11490261909428505
20151106,67,388076144665.0,4590162265442.0,0.084545190828375
20151109,67,442912852640.0,6058317575442.0,0.07310822635567865
20151110,67,522701267250.0,5734869668851.0,0.09114440212810014
20151111,67,580778120405.0,3874411759413.0,0.1499009801924078
20151112,67,349127381790.0,3492604151269.0,0.09996190998717915
20151113,67,485667368550.0,4261918022931.0,0.11395511737600189
20151116,67,575133643240.0,5358919017447.0,0.10732269723941357
20151117,67,488733191655.0,4510065530020.0,0.10836498680604154
20151118,67,308454008580.0,4611918225179.0,0.066881933616251
20151119,67,410757162010.0,5130496905830.0,0.08006186721275269
20151120,67,271022664270.0,4032700517501.0,0.0672062463090982
20151123,67,344815671155.0,4481648875024.0,0.07693946598017531
20151124,67,421182036654.0,4362320576801.0,0.09654999655317938
20151125,67,336453519330.0,4256142034047.0,0.07905129026205909
20151126,67,541358135980.0,4428687351720.0,0.12223895998658586
20151127,67,415941583110.0,4005775957648.0,0.10383545847487212
20151130,67,632390415045.0,6538489565126.0,0.09671811949015682
20151201,67,586357512895.0,4902801521694.0,0.11959642059758595
20151202,67,404590955390.0,4415989870337.0,0.09161953882813689
20151203,67,587956749200.0,3515393235771.0,0.16725205681607017
20151204,67,713897612515.0,3297514568212.0,0.21649566597732858
20151207,67,490918416560.0,3396772891190.0,0.1445249453777922
20151208,67,586857325295.0,3632715184747.0,0.16154784932193125
20151209,67,407564219755.0,3690506105777.0,0.11043586111861786
20151210,67,692961522405.0,4699412561568.0,0.14745705198817177
20151211,67,501771148740.0,4126570068525.0,0.12159520871030621
20151214,67,620376193580.0,4272255295893.0,0.1452104686197895
20151215,65,417630190935.0,3643731877305.0,0.11461605985232104
20151216,65,865472255755.0,4306030745676.0,0.20099072832308126
20151217,65,697271158220.0,3923863924918.0,0.17770013730396408
20151218,65,470097436490.0,4218016353588.0,0.11144988475213422
20151221,65,464065026085.0,3594694758029.0,0.1290971994349391
20151222,65,438955563825.0,4181139694830.0,0.10498466826348106
20151223,65,719985885005.0,4345762972372.0,0.16567536922337436
20151224,65,653239220015.0,3617394939248.0,0.18058277599923836
20151228,65,530458894715.0,3840599935273.0,0.13811875843748708
20151229,65,450783352690.0,3798204040372.0,0.1186832902862822
20151230,65,516346809730.0,3706627074039.0,0.13930368483694056
20160104,65,790294215430.0,3966273691160.0,0.1992535757659391
20160105,65,940791645930.0,4197593667227.0,0.22412642111486283
20160106,65,856243668010.0,6274716917514.0,0.13645933024007048
20160107,65,914262576530.0,5003024735272.0,0.18274196609189744
20160108,65,967119311205.0,5205453870899.0,0.18578962280535494
20160111,65,822324660345.0,4509489882320.0,0.18235425332009794
20160112,65,723095210660.0,3917468573787.0,0.18458226199910188
20160113,65,569828540890.0,3943112134592.0,0.14451238550662243
20160114,65,1058600086920.0,4387096198195.0,0.2412985809054162
20160115,65,1097416753710.0,4578794363927.0,0.23967373646559686
20160118,65,834842638240.0,4119703541387.0,0.20264628992185432
20160119,65,682590448195.0,4536458921789.0,0.1504676797394681
20160120,65,1415926810790.0,5339553350444.0,0.26517701348039935
20160121,65,1089665367440.0,4792984268207.0,0.22734590945103003
20160122,65,910238285585.0,4399145940090.0,0.20691250028553904
20160125,65,714519178145.0,4049947776030.0,0.17642676342000002
20160126,65,806732395840.0,4470665969957.0,0.18045016139905423
20160127,66,868295534410.0,5065420879244.0,0.17141626631025192
20160128,66,805881629495.0,6242581212949.0,0.12909429641433545
20160129,66,820223733935.0,6483654110790.0,0.12650639900268523
20160201,66,694644034135.0,5160758129650.0,0.1346011606597247
20160202,66,595008823180.0,4639398928084.0,0.12825127401271558
20160203,66,618406736810.0,4815439476275.0,0.12842166117065823
20160204,66,873390399700.0,5253765582379.0,0.16624083926190575
20160205,66,608214666990.0,4791924023715.0,0.12692493953993741
20160211,66,1118727343575.0,4770142277441.0,0.23452703892412088
20160212,66,1259083956690.0,6338971133638.0,0.19862591738407223
20160215,66,797748900020.0,4500530263693.0,0.17725664605694513
20160216,66,835441367005.0,4267907515685.0,0.19574964170021653
20160217,66,731997008160.0,5188345549018.0,0.1410848605291036
20160218,66,737966890635.0,4785964701036.0,0.15419396855878503
20160219,66,654067786745.0,3880809514070.0,0.16853900825939952
20160222,66,660164539240.0,3486295374765.0,0.18935989876775705
20160223,66,579305597625.0,3982343862075.0,0.14546850239174294
20160224,66,576574601850.0,3556541803150.0,0.16211663851085134
20160225,66,727924941705.0,4179857320436.0,0.17415066733164716
20160226,66,551238556700.0,4644805620298.0,0.11867849846957294
20160229,66,516896374695.0,4615416715916.0,0.11199343559001129
20160302,66,923540443450.0,5178066903913.0,0.17835622068770338
20160303,66,804613479655.0,4981597118371.0,0.1615171722112509
20160304,66,573849678575.0,4605781173898.0,0.12459334408398198
20160307,66,469392260945.0,4687644257136.0,0.10013393406089727
20160308,66,574726667395.0,4893203334525.0,0.11745407417261777
20160309,66,470523475005.0,4280888933323.0,0.10991256309930951
20160310,66,852709826725.0,5162483354552.0,0.1651743488863991
20160311,66,565291031550.0,4207111050708.0,0.134365607357778
20160314,66,551100862795.0,4218503169441.0,0.13063895904765366
20160315,66,488405581265.0,3813225230042.0,0.12808201766241345
20160316,66,582983975100.0,4124127207411.0,0.14135935818186834
20160317,66,1140553998015.0,5094460796795.0,0.22388120028964384
20160318,66,480917780855.0,4776064316873.0,0.10069332172852061
20160321,66,466570909830.0,4043689835810.0,0.11538246719571661
20160322,66,408674622245.0,4492776419597.0,0.09096259953253091
20160323,66,527709402790.0,4019678270669.0,0.1312815024626766
20160324,66,624898835880.0,3822814311028.0,0.1634656525370068
20160325,66,353973906445.0,3806595556221.0,0.09298962845330692
20160328,66,354227298870.0,3406776599651.0,0.10397726076499647
20160329,66,564116445970.0,4044429879039.0,0.13947984335039088
20160330,66,647575307935.0,4619553987153.0,0.14018134861848347
20160331,66,449646453935.0,5203138611917.0,0.08641831161390799
20160401,66,693835914595.0,5156264827479.0,0.134561729819884
20160404,66,455621129670.0,4262832525606.0,0.10688224952145624
20160405,66,453219237895.0,4026409908084.0,0.11256162393825125
20160406,66,427226506255.0,4569306591677.0,0.09349919898857166
20160407,66,336662625160.0,4631482323466.0,0.07269003779940077
20160408,66,489819835235.0,4388854028109.0,0.11160540589818746
20160411,66,363153495585.0,3863260531390.0,0.09400181339940268
20160412,66,451777948960.0,3944190157129.0,0.11454263890989777
20160414,66,914854358825.0,6406407579800.0,0.14280302141712323
20160415,66,575292203275.0,4523020125867.0,0.127192050281829
20160418,66,387153868635.0,4304947269928.0,0.08993231376826484
20160419,66,359580602835.0,4465586077190.0,0.08052260030810302
20160420,66,477503933405.0,4653338544592.0,0.10261534354940578
20160421,66,504958699875.0,4783030271309.0,0.10557296760256651
20160422,66,399416568200.0,4215697452686.0,0.09474507425705199
20160425,66,370508613070.0,4423939876083.0,0.0837508247056133
20160426,66,475094014950.0,5281100935205.0,0.08996116922949096
20160427,66,332676646500.0,5398188945130.0,0.06162745503751322
20160428,66,725629068210.0,5460706639665.0,0.13288189900904757
20160429,66,499180289850.0,5334757783008.0,0.0935713129169545
20160502,66,393252237260.0,3879203851954.0,0.10137447070793
20160503,66,373172160480.0,3813503132328.0,0.09785547501365037
20160504,66,465040625215.0,5056070457734.0,0.0919766900209336
20160509,66,395822940595.0,5303038110246.0,0.07464078748184565
20160510,66,394676071495.0,4857462732357.0,0.08125148729725616
20160511,66,614188945715.0,4451794657743.0,0.1379643476247814
20160512,66,537641426105.0,4144195715973.0,0.1297335992199319
20160513,68,572541999890.0,4545160416777.0,0.1259673911126756
20160516,68,471347388610.0,4872477750640.0,0.09673669388189376
20160517,68,352719546980.0,5521943998291.0,0.0638759732241334
20160518,68,637403496990.0,6697755329393.0,0.09516673357606305
20160519,68,351121133220.0,5307636163925.0,0.06615395674754498
20160520,68,314553768770.0,4455609096833.0,0.07059725436721581
20160523,68,392114292540.0,4062458893161.0,0.0965214179028642
20160524,68,340379110170.0,5005498884571.0,0.0680010360643947
20160525,68,544846002585.0,5456224466344.0,0.09985769572821107
20160526,68,391339678255.0,5103802593884.0,0.07667610003646125
20160527,68,423708736485.0,4911231808142.0,0.08627341429548527
20160530,68,375147060765.0,4664445073988.0,0.080426943573002
20160531,68,550243839870.0,8612420660594.0,0.06388956851441689
20160601,68,449350399050.0,5383974511224.0,0.08346072183537215
20160602,68,373976778090.0,5400504687342.0,0.06924848689911285
20160603,68,356826758300.0,5497341357317.0,0.06490896873723533
20160607,68,649679029355.0,5541394777207.0,0.11724106573804768
20160608,68,741998378115.0,5845815406532.0,0.12692812319833183
20160609,68,1060554290900.0,7955010799684.0,0.13331902590781258
20160610,68,669314898795.0,4777125445819.0,0.14010829449345794
20160613,68,638703662915.0,4679938063559.0,0.13647694782295441
20160614,68,563047365235.0,5009885082598.0,0.11238728153481274
20160615,68,521079794170.0,4694853745540.0,0.11098956909254383
20160616,68,806918256005.0,4452385690780.0,0.18123278440948326
20160617,68,637337469590.0,4488888055101.0,0.14198114583538216
20160620,68,576356242850.0,4045044257527.0,0.14248453321061172
20160621,68,483848349500.0,4514571223638.0,0.10717481805727234
20160622,68,554446776320.0,4136231784197.0,0.13404635069976845
20160623,68,479894627030.0,4220797540743.0,0.11369761813913554
20160624,68,2698328817865.0,8724510462271.0,0.30928140089164635
20160627,68,1202825700505.0,5175625706035.0,0.23240198747418192
20160628,68,1104226607585.0,4452632371103.0,0.24799411124782855
20160629,68,900139192205.0,4865379934699.0,0.18500902381443468
20160630,68,709500320520.0,5326567212348.0,0.13320029434252567
20160701,68,979654027795.0,4325444164154.0,0.2264863423538395
20160704,68,496138859575.0,4150962808551.0,0.11952380265921728
20160705,68,450021801125.0,3951492434584.0,0.1138865399782492
20160706,68,1248880057880.0,4764743807356.0,0.2621085431606899
20160707,68,766932085390.0,3936372445940.0,0.19483219535819551
20160708,68,606816956525.0,4315295452195.0,0.1406200254993755
20160711,68,900983009170.0,4384854023254.0,0.20547616964940157
20160712,68,732908836095.0,4485332767600.0,0.16340121771771304
20160713,68,1304569632775.0,4743547543296.0,0.2750198286973497
20160714,68,631864845515.0,4318864088671.0,0.14630347992947315
20160715,68,867998955380.0,4640271877303.0,0.18705777987398764
20160718,68,498718240700.0,3569171374172.0,0.1397294185168388
20160719,68,445631403550.0,3766201195280.0,0.11832384422491515
20160720,68,658023737630.0,3541334296307.0,0.18581237538523407
20160721,68,307751118135.0,3921399661415.0,0.07847991653672733
20160722,68,325361374835.0,3866947697533.0,0.08413906788617055
20160725,68,441438391275.0,4053086564278.0,0.10891412859661831
20160726,68,572908918560.0,4072566218005.0,0.1406751634944924
20160727,68,409492131005.0,4493918022445.0,0.09112140652316754
20160728,68,426982718705.0,4343065144400.0,0.09831368043271389
20160729,68,514145563660.0,5028662210135.0,0.10224301060106346
20160801,68,552222817565.0,4822082371267.0,0.11451957371269535
20160802,68,337905297955.0,4314085815513.0,0.07832604922691339
20160803,68,613288883970.0,4387076567210.0,0.13979443362212082
20160804,68,376305380845.0,3648387644828.0,0.10314292708957482
20160805,68,501435476125.0,4168007760811.0,0.12030579233552867
20160808,68,559776779030.0,4169817146363.0,0.13424492235067162
20160809,68,746588007475.0,4172627716184.0,0.17892514220218486
20160810,68,702189615255.0,4638219743902.0,0.15139205428509261
20160811,69,436743161560.0,4490356205016.0,0.09726247576353328
20160812,69,551935086500.0,4667631549057.0,0.1182473553662365
20160816,69,403213791920.0,4503851152910.0,0.08952644708506365
20160817,69,389558978525.0,4406925034824.0,0.08839700595010413
20160818,69,488237268110.0,4764864417776.0,0.10246614075493143
20160819,69,458740539635.0,5005350422546.0,0.09165003464465911
20160822,69,349048766650.0,4101258441801.0,0.08510772281317658
20160823,69,313164102700.0,4470552649701.0,0.07005042267446399
20160824,69,362221443890.0,4144213440289.0,0.08740414776144836
20160825,69,359426769515.0,4198774379843.0,0.08560278238347249
20160826,69,368554404740.0,4011867429189.0,0.09186604773092
20160829,69,328940510970.0,3843485706601.0,0.08558390379989202
20160830,69,501773272845.0,3817975140261.0,0.13142392352263937
20160831,69,340875859340.0,5485909182279.0,0.06213662093443381
20160901,69,491595429540.0,4373706285911.0,0.11239790635314816
20160902,69,308746033695.0,3937152194068.0,0.07841861794425403
20160905,69,539377548545.0,4127936026210.0,0.13066519081697617
20160906,69,394556585685.0,4096682366599.0,0.09631124660820471
20160907,69,451276940740.0,5053397177080.0,0.08930169644824176
20160908,69,556756982495.0,5643674679101.0,0.09865150175234547
20160909,69,620223769125.0,4373805765313.0,0.1418041409254522
20160912,73,980029184915.0,4815792027203.0,0.20350322010981825
20160913,73,671138976470.0,5146692596505.0,0.13040199387967236
20160919,73,420900896070.0,4961594731263.0,0.08483177664993559
20160920,75,399042925530.0,4186376609890.0,0.09531940451494285
20160921,75,449254377705.0,4132886816962.0,0.10870231816201481
20160922,80,743637863380.0,4259943037222.0,0.1745652129341481
20160923,80,556117165130.0,4536562655525.0,0.12258558017549138
20160926,80,592050595340.0,3691390234782.0,0.16038688886409874
20160927,80,902843187590.0,4712693412396.0,0.191576898513112
20160928,80,435481686255.0,4045607123172.0,0.10764309855020131
20160929,81,685809260315.0,4543938995464.0,0.1509283599536902
20160930,81,648661403965.0,5739237973641.0,0.11302221774809698
20161004,81,435849542285.0,5019206208039.0,0.08683634905992159
